OrderID,OrderLineID,OrderDate,CustomerID,CustomerName,Gender,DOB,Email,Phone,City,State,Country,ProductID,ProductName,Category,SubCategory,Brand,Quantity,UnitPrice,DiscountAmount,SalesChannel,PaymentMode,OrderStatus,OrderCreatedTimestamp
O6383,1,2025-12-25,C101,Aarohi Sharma,F,,aarohi.sharma@gmail.com,,Mumbai,MH,India,P005,Baby Lotion,Baby Care,Skincare,BabySoft,3,349,50.0,Store,Card,Cancelled,2025-12-25
O6384,1,2025-12-27,C102,Neha Kapoor,F,,neha.k@gmail.com,,Delhi,DL,India,P004,Bluetooth Headphones,Electronics,Audio,SoundMax,4,2499,,Online,Cash,Completed,2025-12-27
O6385,1,2025-11-03,C103,Rahul Mehta,M,,rahul.mehta@gmail.com,,Ahmedabad,GJ,India,P005,Baby Lotion,Baby Care,Skincare,BabySoft,4,349,0.0,Store,Card,Cancelled,2025-11-03
O6386,1,2025-08-18,C102,Neha Kapoor,F,,neha.k@gmail.com,,Delhi,DL,India,P005,Baby Lotion,Baby Care,Skincare,BabySoft,3,349,50.0,Store,Card,Completed,2025-08-18
O6387,1,2025-08-13,C104,Priya Iyer,F,,priya.iyer@gmail.com,,Chennai,TN,India,P005,Baby Lotion,Baby Care,Skincare,BabySoft,4,349,0.0,Store,Cash,Completed,2025-08-13
O6388,1,2025-10-10,C105,Suresh Kumar,M,,suresh.k@gmail.com,,Coimbatore,TN,India,P001,Vitamin C Face Serum,Beauty,Skincare,GlowUp,3,899,100.0,Store,Card,Cancelled,2025-10-10
O6389,1,2025-12-14,C102,Neha Kapoor,F,,neha.k@gmail.com,,Delhi,DL,India,P004,Bluetooth Headphones,Electronics,Audio,SoundMax,4,2499,,Online,Cash,Completed,2025-12-14
O6390,1,2025-08-14,C103,Rahul Mehta,M,,rahul.mehta@gmail.com,,Ahmedabad,GJ,India,P004,Bluetooth Headphones,Electronics,Audio,SoundMax,2,2499,100.0,Online,Card,Cancelled,2025-08-14
O6391,1,2025-10-17,C106,Kavya Nair,F,,kavya.nair@gmail.com,,Kochi,KL,India,P002,Matte Lipstick,Beauty,Makeup,GlamHer,3,699,50.0,Store,Card,Completed,2025-10-17
O6392,1,2025-08-29,C104,Priya Iyer,F,,priya.iyer@gmail.com,,Chennai,TN,India,P005,Baby Lotion,Baby Care,Skincare,BabySoft,3,349,50.0,Store,Cash,Completed,2025-08-29
O6393,1,2025-12-17,C102,Neha Kapoor,F,,neha.k@gmail.com,,Delhi,DL,India,P005,Baby Lotion,Baby Care,Skincare,BabySoft,1,349,,Online,Cash,Completed,2025-12-17
O6394,1,2025-09-23,C102,Neha Kapoor,F,,neha.k@gmail.com,,Delhi,DL,India,P001,Vitamin C Face Serum,Beauty,Skincare,GlowUp,3,899,0.0,Online,Cash,Completed,2025-09-23
O6395,1,2025-12-16,C105,Suresh Kumar,M,,suresh.k@gmail.com,,Coimbatore,TN,India,P001,Vitamin C Face Serum,Beauty,Skincare,GlowUp,4,899,50.0,Online,Cash,Cancelled,2025-12-16
O6396,1,2025-12-19,C104,Priya Iyer,F,,priya.iyer@gmail.com,,Chennai,TN,India,P002,Matte Lipstick,Beauty,Makeup,GlamHer,4,699,,Online,Card,Cancelled,2025-12-19
O6397,1,2025-09-29,C104,Priya Iyer,F,,priya.iyer@gmail.com,,Chennai,TN,India,P003,Beard Trimmer,Personal Care,Grooming,TrimX,3,1599,,Store,Card,Cancelled,2025-09-29
O6398,1,2025-12-08,C103,Rahul Mehta,M,,rahul.mehta@gmail.com,,Ahmedabad,GJ,India,P005,Baby Lotion,Baby Care,Skincare,BabySoft,3,349,,Online,Cash,Completed,2025-12-08
O6399,1,2025-10-24,C102,Neha Kapoor,F,,neha.k@gmail.com,,Delhi,DL,India,P004,Bluetooth Headphones,Electronics,Audio,SoundMax,4,2499,100.0,Online,UPI,Completed,2025-10-24
O6400,1,2025-08-25,C106,Kavya Nair,F,,kavya.nair@gmail.com,,Kochi,KL,India,P003,Beard Trimmer,Personal Care,Grooming,TrimX,2,1599,,Online,UPI,Completed,2025-08-25
O6401,1,2025-08-02,C105,Suresh Kumar,M,,suresh.k@gmail.com,,Coimbatore,TN,India,P003,Beard Trimmer,Personal Care,Grooming,TrimX,2,1599,,Online,Cash,Completed,2025-08-02
O6402,1,2025-11-12,C106,Kavya Nair,F,,kavya.nair@gmail.com,,Kochi,KL,India,P002,Matte Lipstick,Beauty,Makeup,GlamHer,4,699,100.0,Online,Card,Cancelled,2025-11-12
O6403,1,2025-11-24,C105,Suresh Kumar,M,,suresh.k@gmail.com,,Coimbatore,TN,India,P004,Bluetooth Headphones,Electronics,Audio,SoundMax,3,2499,100.0,Online,Cash,Cancelled,2025-11-24
O6404,1,2025-08-16,C104,Priya Iyer,F,,priya.iyer@gmail.com,,Chennai,TN,India,P003,Beard Trimmer,Personal Care,Grooming,TrimX,2,1599,0.0,Store,Cash,Completed,2025-08-16
O6405,1,2025-08-19,C101,Aarohi Sharma,F,,aarohi.sharma@gmail.com,,Mumbai,MH,India,P003,Beard Trimmer,Personal Care,Grooming,TrimX,1,1599,50.0,Online,Cash,Cancelled,2025-08-19
O6406,1,2025-12-11,C104,Priya Iyer,F,,priya.iyer@gmail.com,,Chennai,TN,India,P001,Vitamin C Face Serum,Beauty,Skincare,GlowUp,1,899,,Online,Cash,Completed,2025-12-11
O6407,1,2025-08-10,C105,Suresh Kumar,M,,suresh.k@gmail.com,,Coimbatore,TN,India,P001,Vitamin C Face Serum,Beauty,Skincare,GlowUp,2,899,100.0,Store,Cash,Completed,2025-08-10
O6408,1,2025-12-21,C101,Aarohi Sharma,F,,aarohi.sharma@gmail.com,,Mumbai,MH,India,P003,Beard Trimmer,Personal Care,Grooming,TrimX,1,1599,,Online,Card,Completed,2025-12-21
O6409,1,2025-10-24,C101,Aarohi Sharma,F,,aarohi.sharma@gmail.com,,Mumbai,MH,India,P005,Baby Lotion,Baby Care,Skincare,BabySoft,4,349,100.0,Online,UPI,Cancelled,2025-10-24
O6410,1,2025-11-26,C104,Priya Iyer,F,,priya.iyer@gmail.com,,Chennai,TN,India,P003,Beard Trimmer,Personal Care,Grooming,TrimX,2,1599,100.0,Online,UPI,Completed,2025-11-26
O6411,1,2025-11-24,C101,Aarohi Sharma,F,,aarohi.sharma@gmail.com,,Mumbai,MH,India,P004,Bluetooth Headphones,Electronics,Audio,SoundMax,1,2499,50.0,Online,Card,Completed,2025-11-24
O6412,1,2025-10-22,C105,Suresh Kumar,M,,suresh.k@gmail.com,,Coimbatore,TN,India,P002,Matte Lipstick,Beauty,Makeup,GlamHer,1,699,,Store,Cash,Completed,2025-10-22
O6413,1,2025-10-08,C106,Kavya Nair,F,,kavya.nair@gmail.com,,Kochi,KL,India,P004,Bluetooth Headphones,Electronics,Audio,SoundMax,4,2499,0.0,Store,Card,Completed,2025-10-08
O6414,1,2025-10-06,C101,Aarohi Sharma,F,,aarohi.sharma@gmail.com,,Mumbai,MH,India,P001,Vitamin C Face Serum,Beauty,Skincare,GlowUp,1,899,,Online,Cash,Cancelled,2025-10-06
O6415,1,2025-12-28,C105,Suresh Kumar,M,,suresh.k@gmail.com,,Coimbatore,TN,India,P005,Baby Lotion,Baby Care,Skincare,BabySoft,1,349,100.0,Store,Cash,Completed,2025-12-28
O6416,1,2025-08-11,C105,Suresh Kumar,M,,suresh.k@gmail.com,,Coimbatore,TN,India,P001,Vitamin C Face Serum,Beauty,Skincare,GlowUp,3,899,0.0,Store,UPI,Completed,2025-08-11
O6417,1,2025-10-22,C102,Neha Kapoor,F,,neha.k@gmail.com,,Delhi,DL,India,P003,Beard Trimmer,Personal Care,Grooming,TrimX,2,1599,0.0,Store,Cash,Completed,2025-10-22
O6418,1,2025-12-06,C101,Aarohi Sharma,F,,aarohi.sharma@gmail.com,,Mumbai,MH,India,P004,Bluetooth Headphones,Electronics,Audio,SoundMax,4,2499,50.0,Store,UPI,Completed,2025-12-06
O6419,1,2025-12-03,C101,Aarohi Sharma,F,,aarohi.sharma@gmail.com,,Mumbai,MH,India,P001,Vitamin C Face Serum,Beauty,Skincare,GlowUp,1,899,0.0,Store,Card,Cancelled,2025-12-03
O6420,1,2025-11-10,C101,Aarohi Sharma,F,,aarohi.sharma@gmail.com,,Mumbai,MH,India,P005,Baby Lotion,Baby Care,Skincare,BabySoft,3,349,50.0,Online,Cash,Completed,2025-11-10
O6421,1,2025-10-12,C103,Rahul Mehta,M,,rahul.mehta@gmail.com,,Ahmedabad,GJ,India,P005,Baby Lotion,Baby Care,Skincare,BabySoft,4,349,,Online,UPI,Cancelled,2025-10-12
O6422,1,2025-08-27,C106,Kavya Nair,F,,kavya.nair@gmail.com,,Kochi,KL,India,P005,Baby Lotion,Baby Care,Skincare,BabySoft,2,349,0.0,Online,Card,Completed,2025-08-27
O6423,1,2025-09-21,C106,Kavya Nair,F,,kavya.nair@gmail.com,,Kochi,KL,India,P005,Baby Lotion,Baby Care,Skincare,BabySoft,1,349,,Store,UPI,Completed,2025-09-21
O6424,1,2025-09-22,C104,Priya Iyer,F,,priya.iyer@gmail.com,,Chennai,TN,India,P004,Bluetooth Headphones,Electronics,Audio,SoundMax,4,2499,50.0,Store,Card,Completed,2025-09-22
O6425,1,2025-09-15,C103,Rahul Mehta,M,,rahul.mehta@gmail.com,,Ahmedabad,GJ,India,P001,Vitamin C Face Serum,Beauty,Skincare,GlowUp,3,899,,Online,UPI,Cancelled,2025-09-15
O6426,1,2025-09-16,C104,Priya Iyer,F,,priya.iyer@gmail.com,,Chennai,TN,India,P005,Baby Lotion,Baby Care,Skincare,BabySoft,1,349,100.0,Store,Cash,Cancelled,2025-09-16
O6427,1,2025-09-07,C102,Neha Kapoor,F,,neha.k@gmail.com,,Delhi,DL,India,P005,Baby Lotion,Baby Care,Skincare,BabySoft,3,349,50.0,Online,UPI,Cancelled,2025-09-07
O6428,1,2025-10-03,C105,Suresh Kumar,M,,suresh.k@gmail.com,,Coimbatore,TN,India,P002,Matte Lipstick,Beauty,Makeup,GlamHer,4,699,50.0,Store,UPI,Cancelled,2025-10-03
O6429,1,2025-08-04,C102,Neha Kapoor,F,,neha.k@gmail.com,,Delhi,DL,India,P002,Matte Lipstick,Beauty,Makeup,GlamHer,2,699,,Online,Card,Completed,2025-08-04
O6430,1,2025-10-25,C101,Aarohi Sharma,F,,aarohi.sharma@gmail.com,,Mumbai,MH,India,P001,Vitamin C Face Serum,Beauty,Skincare,GlowUp,1,899,100.0,Store,Card,Cancelled,2025-10-25
O6431,1,2025-09-17,C105,Suresh Kumar,M,,suresh.k@gmail.com,,Coimbatore,TN,India,P005,Baby Lotion,Baby Care,Skincare,BabySoft,1,349,0.0,Online,UPI,Completed,2025-09-17
O6432,1,2025-12-05,C101,Aarohi Sharma,F,,aarohi.sharma@gmail.com,,Mumbai,MH,India,P003,Beard Trimmer,Personal Care,Grooming,TrimX,3,1599,,Online,UPI,Cancelled,2025-12-05
O6433,1,2025-11-13,C101,Aarohi Sharma,F,,aarohi.sharma@gmail.com,,Mumbai,MH,India,P005,Baby Lotion,Baby Care,Skincare,BabySoft,4,349,,Online,Cash,Cancelled,2025-11-13
O6434,1,2026-01-05,C101,Aarohi Sharma,F,,aarohi.sharma@gmail.com,,Mumbai,MH,India,P001,Vitamin C Face Serum,Beauty,Skincare,GlowUp,3,899,100.0,Online,UPI,Completed,2026-01-05
O6435,1,2025-08-17,C105,Suresh Kumar,M,,suresh.k@gmail.com,,Coimbatore,TN,India,P002,Matte Lipstick,Beauty,Makeup,GlamHer,3,699,,Store,UPI,Completed,2025-08-17
O6436,1,2025-11-07,C102,Neha Kapoor,F,,neha.k@gmail.com,,Delhi,DL,India,P005,Baby Lotion,Baby Care,Skincare,BabySoft,1,349,100.0,Online,Card,Completed,2025-11-07
O6437,1,2025-10-26,C102,Neha Kapoor,F,,neha.k@gmail.com,,Delhi,DL,India,P003,Beard Trimmer,Personal Care,Grooming,TrimX,3,1599,100.0,Store,Card,Completed,2025-10-26
O6438,1,2025-12-19,C105,Suresh Kumar,M,,suresh.k@gmail.com,,Coimbatore,TN,India,P005,Baby Lotion,Baby Care,Skincare,BabySoft,4,349,,Store,Cash,Completed,2025-12-19
O6439,1,2025-12-11,C104,Priya Iyer,F,,priya.iyer@gmail.com,,Chennai,TN,India,P003,Beard Trimmer,Personal Care,Grooming,TrimX,3,1599,100.0,Online,Cash,Cancelled,2025-12-11
O6440,1,2025-11-16,C103,Rahul Mehta,M,,rahul.mehta@gmail.com,,Ahmedabad,GJ,India,P005,Baby Lotion,Baby Care,Skincare,BabySoft,1,349,0.0,Store,Cash,Completed,2025-11-16
O6441,1,2025-09-15,C105,Suresh Kumar,M,,suresh.k@gmail.com,,Coimbatore,TN,India,P004,Bluetooth Headphones,Electronics,Audio,SoundMax,2,2499,0.0,Online,Cash,Cancelled,2025-09-15
O6442,1,2025-09-23,C102,Neha Kapoor,F,,neha.k@gmail.com,,Delhi,DL,India,P005,Baby Lotion,Baby Care,Skincare,BabySoft,2,349,0.0,Online,Cash,Completed,2025-09-23
O6443,1,2025-10-13,C105,Suresh Kumar,M,,suresh.k@gmail.com,,Coimbatore,TN,India,P002,Matte Lipstick,Beauty,Makeup,GlamHer,4,699,0.0,Store,UPI,Completed,2025-10-13
O6444,1,2025-09-28,C103,Rahul Mehta,M,,rahul.mehta@gmail.com,,Ahmedabad,GJ,India,P004,Bluetooth Headphones,Electronics,Audio,SoundMax,2,2499,,Online,Card,Cancelled,2025-09-28
O6445,1,2025-08-08,C101,Aarohi Sharma,F,,aarohi.sharma@gmail.com,,Mumbai,MH,India,P003,Beard Trimmer,Personal Care,Grooming,TrimX,4,1599,0.0,Online,Cash,Completed,2025-08-08
O6446,1,2025-09-08,C104,Priya Iyer,F,,priya.iyer@gmail.com,,Chennai,TN,India,P001,Vitamin C Face Serum,Beauty,Skincare,GlowUp,1,899,100.0,Store,UPI,Cancelled,2025-09-08
O6447,1,2025-10-27,C106,Kavya Nair,F,,kavya.nair@gmail.com,,Kochi,KL,India,P003,Beard Trimmer,Personal Care,Grooming,TrimX,2,1599,100.0,Online,UPI,Cancelled,2025-10-27
O6448,1,2025-09-12,C106,Kavya Nair,F,,kavya.nair@gmail.com,,Kochi,KL,India,P004,Bluetooth Headphones,Electronics,Audio,SoundMax,3,2499,50.0,Store,UPI,Completed,2025-09-12
O6449,1,2025-12-17,C104,Priya Iyer,F,,priya.iyer@gmail.com,,Chennai,TN,India,P002,Matte Lipstick,Beauty,Makeup,GlamHer,4,699,,Store,UPI,Completed,2025-12-17
O6450,1,2025-08-31,C102,Neha Kapoor,F,,neha.k@gmail.com,,Delhi,DL,India,P002,Matte Lipstick,Beauty,Makeup,GlamHer,2,699,50.0,Store,Card,Cancelled,2025-08-31
O6451,1,2025-11-10,C101,Aarohi Sharma,F,,aarohi.sharma@gmail.com,,Mumbai,MH,India,P004,Bluetooth Headphones,Electronics,Audio,SoundMax,2,2499,,Online,Cash,Completed,2025-11-10
O6452,1,2025-08-18,C106,Kavya Nair,F,,kavya.nair@gmail.com,,Kochi,KL,India,P003,Beard Trimmer,Personal Care,Grooming,TrimX,2,1599,100.0,Store,UPI,Cancelled,2025-08-18
O6453,1,2025-09-10,C103,Rahul Mehta,M,,rahul.mehta@gmail.com,,Ahmedabad,GJ,India,P002,Matte Lipstick,Beauty,Makeup,GlamHer,3,699,100.0,Online,Cash,Completed,2025-09-10
O6454,1,2025-11-28,C102,Neha Kapoor,F,,neha.k@gmail.com,,Delhi,DL,India,P005,Baby Lotion,Baby Care,Skincare,BabySoft,4,349,0.0,Store,Cash,Completed,2025-11-28
O6455,1,2025-09-05,C102,Neha Kapoor,F,,neha.k@gmail.com,,Delhi,DL,India,P002,Matte Lipstick,Beauty,Makeup,GlamHer,1,699,,Online,UPI,Completed,2025-09-05
O6456,1,2025-10-21,C101,Aarohi Sharma,F,,aarohi.sharma@gmail.com,,Mumbai,MH,India,P005,Baby Lotion,Baby Care,Skincare,BabySoft,3,349,,Online,Card,Completed,2025-10-21
O6457,1,2025-09-28,C102,Neha Kapoor,F,,neha.k@gmail.com,,Delhi,DL,India,P003,Beard Trimmer,Personal Care,Grooming,TrimX,1,1599,,Online,Card,Completed,2025-09-28
O6458,1,2025-10-18,C104,Priya Iyer,F,,priya.iyer@gmail.com,,Chennai,TN,India,P002,Matte Lipstick,Beauty,Makeup,GlamHer,1,699,0.0,Online,Card,Completed,2025-10-18
O6459,1,2025-12-30,C102,Neha Kapoor,F,,neha.k@gmail.com,,Delhi,DL,India,P004,Bluetooth Headphones,Electronics,Audio,SoundMax,4,2499,,Online,Card,Cancelled,2025-12-30
O6460,1,2025-08-21,C104,Priya Iyer,F,,priya.iyer@gmail.com,,Chennai,TN,India,P001,Vitamin C Face Serum,Beauty,Skincare,GlowUp,2,899,50.0,Online,UPI,Completed,2025-08-21
O6461,1,2025-11-18,C102,Neha Kapoor,F,,neha.k@gmail.com,,Delhi,DL,India,P004,Bluetooth Headphones,Electronics,Audio,SoundMax,4,2499,0.0,Store,UPI,Cancelled,2025-11-18
O6462,1,2025-10-26,C104,Priya Iyer,F,,priya.iyer@gmail.com,,Chennai,TN,India,P005,Baby Lotion,Baby Care,Skincare,BabySoft,1,349,50.0,Store,UPI,Cancelled,2025-10-26
O6463,1,2025-12-27,C104,Priya Iyer,F,,priya.iyer@gmail.com,,Chennai,TN,India,P005,Baby Lotion,Baby Care,Skincare,BabySoft,4,349,,Online,UPI,Completed,2025-12-27
O6464,1,2025-11-18,C106,Kavya Nair,F,,kavya.nair@gmail.com,,Kochi,KL,India,P003,Beard Trimmer,Personal Care,Grooming,TrimX,3,1599,50.0,Online,Cash,Completed,2025-11-18
O6465,1,2025-10-20,C102,Neha Kapoor,F,,neha.k@gmail.com,,Delhi,DL,India,P003,Beard Trimmer,Personal Care,Grooming,TrimX,1,1599,0.0,Store,Card,Cancelled,2025-10-20
O6466,1,2025-11-10,C105,Suresh Kumar,M,,suresh.k@gmail.com,,Coimbatore,TN,India,P002,Matte Lipstick,Beauty,Makeup,GlamHer,3,699,0.0,Store,Card,Completed,2025-11-10
O6467,1,2025-09-05,C102,Neha Kapoor,F,,neha.k@gmail.com,,Delhi,DL,India,P005,Baby Lotion,Baby Care,Skincare,BabySoft,1,349,,Store,UPI,Cancelled,2025-09-05
O6468,1,2025-10-31,C106,Kavya Nair,F,,kavya.nair@gmail.com,,Kochi,KL,India,P001,Vitamin C Face Serum,Beauty,Skincare,GlowUp,2,899,,Store,UPI,Completed,2025-10-31
O6469,1,2025-08-05,C104,Priya Iyer,F,,priya.iyer@gmail.com,,Chennai,TN,India,P002,Matte Lipstick,Beauty,Makeup,GlamHer,2,699,0.0,Store,Card,Completed,2025-08-05
O6470,1,2025-09-27,C105,Suresh Kumar,M,,suresh.k@gmail.com,,Coimbatore,TN,India,P005,Baby Lotion,Baby Care,Skincare,BabySoft,4,349,,Store,Card,Cancelled,2025-09-27
O6471,1,2025-11-02,C101,Aarohi Sharma,F,,aarohi.sharma@gmail.com,,Mumbai,MH,India,P002,Matte Lipstick,Beauty,Makeup,GlamHer,2,699,50.0,Store,Card,Cancelled,2025-11-02
O6472,1,2025-10-29,C104,Priya Iyer,F,,priya.iyer@gmail.com,,Chennai,TN,India,P005,Baby Lotion,Baby Care,Skincare,BabySoft,2,349,,Store,Card,Cancelled,2025-10-29
O6473,1,2025-11-23,C103,Rahul Mehta,M,,rahul.mehta@gmail.com,,Ahmedabad,GJ,India,P001,Vitamin C Face Serum,Beauty,Skincare,GlowUp,3,899,,Online,UPI,Completed,2025-11-23
O6474,1,2025-08-13,C101,Aarohi Sharma,F,,aarohi.sharma@gmail.com,,Mumbai,MH,India,P002,Matte Lipstick,Beauty,Makeup,GlamHer,3,699,,Store,Cash,Cancelled,2025-08-13
O6475,1,2025-08-22,C102,Neha Kapoor,F,,neha.k@gmail.com,,Delhi,DL,India,P005,Baby Lotion,Baby Care,Skincare,BabySoft,1,349,100.0,Store,Card,Completed,2025-08-22
O6476,1,2025-08-16,C102,Neha Kapoor,F,,neha.k@gmail.com,,Delhi,DL,India,P001,Vitamin C Face Serum,Beauty,Skincare,GlowUp,4,899,0.0,Store,Card,Completed,2025-08-16
O6477,1,2025-10-29,C105,Suresh Kumar,M,,suresh.k@gmail.com,,Coimbatore,TN,India,P003,Beard Trimmer,Personal Care,Grooming,TrimX,4,1599,100.0,Online,Cash,Cancelled,2025-10-29
O6478,1,2025-10-12,C101,Aarohi Sharma,F,,aarohi.sharma@gmail.com,,Mumbai,MH,India,P003,Beard Trimmer,Personal Care,Grooming,TrimX,1,1599,50.0,Online,UPI,Completed,2025-10-12
O6479,1,2025-08-04,C105,Suresh Kumar,M,,suresh.k@gmail.com,,Coimbatore,TN,India,P003,Beard Trimmer,Personal Care,Grooming,TrimX,2,1599,,Store,UPI,Cancelled,2025-08-04
O6480,1,2025-08-20,C104,Priya Iyer,F,,priya.iyer@gmail.com,,Chennai,TN,India,P004,Bluetooth Headphones,Electronics,Audio,SoundMax,3,2499,,Store,Cash,Completed,2025-08-20
O6481,1,2025-12-29,C103,Rahul Mehta,M,,rahul.mehta@gmail.com,,Ahmedabad,GJ,India,P003,Beard Trimmer,Personal Care,Grooming,TrimX,1,1599,,Store,UPI,Completed,2025-12-29
O6482,1,2025-09-12,C103,Rahul Mehta,M,,rahul.mehta@gmail.com,,Ahmedabad,GJ,India,P003,Beard Trimmer,Personal Care,Grooming,TrimX,2,1599,0.0,Online,Card,Completed,2025-09-12
O6483,1,2025-09-05,C101,Aarohi Sharma,F,,aarohi.sharma@gmail.com,,Mumbai,MH,India,P003,Beard Trimmer,Personal Care,Grooming,TrimX,1,1599,,Online,Cash,Completed,2025-09-05
O6484,1,2025-08-28,C105,Suresh Kumar,M,,suresh.k@gmail.com,,Coimbatore,TN,India,P004,Bluetooth Headphones,Electronics,Audio,SoundMax,2,2499,50.0,Store,Card,Completed,2025-08-28
O6485,1,2025-12-10,C102,Neha Kapoor,F,,neha.k@gmail.com,,Delhi,DL,India,P002,Matte Lipstick,Beauty,Makeup,GlamHer,1,699,0.0,Online,UPI,Cancelled,2025-12-10
O6486,1,2025-09-28,C103,Rahul Mehta,M,,rahul.mehta@gmail.com,,Ahmedabad,GJ,India,P003,Beard Trimmer,Personal Care,Grooming,TrimX,2,1599,,Store,Cash,Completed,2025-09-28
O6487,1,2025-11-17,C104,Priya Iyer,F,,priya.iyer@gmail.com,,Chennai,TN,India,P001,Vitamin C Face Serum,Beauty,Skincare,GlowUp,1,899,0.0,Store,Card,Completed,2025-11-17
O6488,1,2025-08-09,C104,Priya Iyer,F,,priya.iyer@gmail.com,,Chennai,TN,India,P001,Vitamin C Face Serum,Beauty,Skincare,GlowUp,4,899,50.0,Online,UPI,Completed,2025-08-09
O6489,1,2026-01-02,C106,Kavya Nair,F,,kavya.nair@gmail.com,,Kochi,KL,India,P004,Bluetooth Headphones,Electronics,Audio,SoundMax,3,2499,0.0,Store,UPI,Cancelled,2026-01-02
O6490,1,2025-10-15,C106,Kavya Nair,F,,kavya.nair@gmail.com,,Kochi,KL,India,P003,Beard Trimmer,Personal Care,Grooming,TrimX,2,1599,100.0,Store,Card,Completed,2025-10-15
O6491,1,2025-11-23,C105,Suresh Kumar,M,,suresh.k@gmail.com,,Coimbatore,TN,India,P003,Beard Trimmer,Personal Care,Grooming,TrimX,2,1599,50.0,Online,UPI,Completed,2025-11-23
O6492,1,2025-11-22,C106,Kavya Nair,F,,kavya.nair@gmail.com,,Kochi,KL,India,P003,Beard Trimmer,Personal Care,Grooming,TrimX,3,1599,0.0,Online,UPI,Completed,2025-11-22
O6493,1,2025-12-27,C101,Aarohi Sharma,F,,aarohi.sharma@gmail.com,,Mumbai,MH,India,P002,Matte Lipstick,Beauty,Makeup,GlamHer,4,699,50.0,Online,Cash,Completed,2025-12-27
O6494,1,2025-11-18,C101,Aarohi Sharma,F,,aarohi.sharma@gmail.com,,Mumbai,MH,India,P003,Beard Trimmer,Personal Care,Grooming,TrimX,1,1599,100.0,Store,UPI,Completed,2025-11-18
O6495,1,2025-11-12,C103,Rahul Mehta,M,,rahul.mehta@gmail.com,,Ahmedabad,GJ,India,P001,Vitamin C Face Serum,Beauty,Skincare,GlowUp,3,899,0.0,Store,Card,Completed,2025-11-12
O6496,1,2025-10-19,C105,Suresh Kumar,M,,suresh.k@gmail.com,,Coimbatore,TN,India,P002,Matte Lipstick,Beauty,Makeup,GlamHer,3,699,,Online,Cash,Completed,2025-10-19
O6497,1,2025-12-17,C106,Kavya Nair,F,,kavya.nair@gmail.com,,Kochi,KL,India,P004,Bluetooth Headphones,Electronics,Audio,SoundMax,4,2499,100.0,Online,UPI,Completed,2025-12-17
O6498,1,2025-09-06,C104,Priya Iyer,F,,priya.iyer@gmail.com,,Chennai,TN,India,P005,Baby Lotion,Baby Care,Skincare,BabySoft,2,349,100.0,Online,Card,Completed,2025-09-06
O6499,1,2025-12-12,C102,Neha Kapoor,F,,neha.k@gmail.com,,Delhi,DL,India,P005,Baby Lotion,Baby Care,Skincare,BabySoft,4,349,0.0,Store,Card,Completed,2025-12-12
